,Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Mins,Gls,Ast,G+A,xG,PrgC,PrgP,PrgR,Shots,Shts on Target,TklW,Blocks,Int,Succ Takeons,Recov,Aerial Duels,Pass CmpRate,LongPass CmpRate,KeyPasses,PassPA,FinalThird Passes,CrsPA
7988,2024,Rayo Vallecano,La Liga,Unai López,ESP,MF,27.0,2108,1,2,3,1.1,32.0,116.0,59.0,32,5,24,24.0,16,22.0,160.0,16.0,81.0,52.4,31.0,26.0,113.0,7.0
7989,2024,Rayo Vallecano,La Liga,Diego Méndez,ESP,MF,19.0,5,0,0,0,0.0,1.0,1.0,0.0,0,0,1,0.0,1,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0
7990,2024,Rayo Vallecano,La Liga,Abdul Mumin,GHA,DF,25.0,1694,1,0,1,0.4,6.0,38.0,4.0,6,1,10,27.0,22,2.0,79.0,39.0,79.8,46.6,4.0,4.0,34.0,0.0
7991,2024,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",25.0,572,1,1,2,2.3,12.0,15.0,35.0,14,5,4,6.0,2,7.0,23.0,27.0,71.7,100.0,9.0,5.0,9.0,0.0
7992,2024,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"MF,FW",28.0,2791,4,1,5,5.9,40.0,128.0,152.0,70,31,25,29.0,16,35.0,156.0,40.0,68.6,39.2,36.0,17.0,94.0,3.0
7993,2024,Rayo Vallecano,La Liga,Kike Pérez,ESP,"MF,FW",26.0,835,1,0,1,1.9,17.0,47.0,42.0,13,5,11,11.0,8,9.0,57.0,11.0,75.8,57.8,7.0,6.0,33.0,0.0
7994,2024,Rayo Vallecano,La Liga,José Pozo,ESP,MF,27.0,19,0,0,0,0.0,0.0,1.0,2.0,0,0,1,1.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0
7995,2024,Rayo Vallecano,La Liga,Andrei Ratiu,ROU,"DF,MF",25.0,630,0,0,0,0.3,28.0,19.0,25.0,6,1,4,4.0,0,13.0,39.0,6.0,78.3,59.3,6.0,5.0,15.0,3.0
7996,2024,Rayo Vallecano,La Liga,Salvi,ESP,MF,32.0,28,0,0,0,0.0,2.0,0.0,2.0,0,0,0,0.0,1,1.0,1.0,0.0,83.3,50.0,0.0,0.0,0.0,0.0
7997,2024,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,28.0,1272,1,2,3,3.4,11.0,23.0,73.0,38,11,5,3.0,1,20.0,35.0,24.0,76.1,72.4,8.0,3.0,14.0,0.0
7998,2024,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"FW,MF",35.0,1380,0,0,0,0.9,28.0,124.0,81.0,18,3,15,21.0,5,33.0,92.0,14.0,82.6,53.6,23.0,25.0,74.0,0.0
7999,2024,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,28.0,2692,1,0,1,1.7,24.0,132.0,11.0,15,7,66,62.0,35,7.0,160.0,33.0,81.2,59.8,11.0,6.0,121.0,1.0
8000,2024,Real Madrid,La Liga,David Alaba,AUT,DF,31.0,1154,0,1,1,1.0,9.0,51.0,13.0,14,3,9,10.0,15,0.0,63.0,10.0,89.6,58.3,10.0,5.0,56.0,0.0
8001,2024,Real Madrid,La Liga,Kepa Arrizabalaga,ESP,GK,28.0,1198,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,17.0,2.0,84.6,51.8,0.0,0.0,2.0,0.0
8002,2024,Real Madrid,La Liga,Jude Bellingham,ENG,MF,20.0,2315,19,6,25,11.1,85.0,196.0,177.0,62,34,34,55.0,21,50.0,118.0,24.0,88.3,84.4,48.0,45.0,137.0,3.0
8003,2024,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",20.0,1817,0,2,2,0.9,49.0,106.0,31.0,17,7,47,36.0,29,36.0,146.0,18.0,90.7,73.5,20.0,14.0,100.0,3.0
8004,2024,Real Madrid,La Liga,Dani Carvajal,ESP,DF,31.0,2171,4,3,7,1.7,30.0,82.0,168.0,18,10,32,28.0,22,9.0,120.0,21.0,85.8,68.5,21.0,26.0,52.0,5.0
8005,2024,Real Madrid,La Liga,Dani Ceballos,ESP,"MF,FW",26.0,598,0,2,2,0.3,16.0,47.0,23.0,7,1,5,9.0,0,5.0,38.0,2.0,89.7,75.6,11.0,6.0,48.0,0.0
8006,2024,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,31.0,332,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,6.0,1.0,91.9,70.6,1.0,0.0,1.0,0.0
8007,2024,Real Madrid,La Liga,Brahim Díaz,MAR,"FW,MF",23.0,1545,8,6,14,5.7,76.0,75.0,166.0,38,17,19,16.0,5,55.0,74.0,3.0,84.3,57.5,30.0,34.0,42.0,7.0
8008,2024,Real Madrid,La Liga,Fran Garcia,ESP,DF,23.0,1398,1,5,6,0.5,53.0,60.0,139.0,9,1,17,16.0,19,8.0,104.0,7.0,84.4,41.2,16.0,14.0,38.0,6.0
8009,2024,Real Madrid,La Liga,Gonzalo García,ESP,"FW,MF",19.0,19,0,0,0,0.0,1.0,0.0,3.0,1,1,0,1.0,0,0.0,1.0,0.0,57.1,0.0,0.0,0.0,0.0,0.0
8010,2024,Real Madrid,La Liga,Arda Güler,TUR,"FW,MF",18.0,377,6,0,6,1.4,16.0,17.0,25.0,15,6,4,0.0,2,11.0,21.0,0.0,83.9,47.6,2.0,6.0,8.0,0.0
8011,2024,Real Madrid,La Liga,Joselu,ESP,FW,33.0,1687,10,2,12,11.6,15.0,20.0,98.0,61,28,3,11.0,6,6.0,36.0,41.0,72.2,72.7,12.0,3.0,16.0,0.0
8012,2024,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,23.0,1864,15,5,20,13.1,137.0,57.0,277.0,77,38,13,13.0,1,65.0,44.0,1.0,72.3,56.6,30.0,20.0,37.0,2.0
8013,2024,Real Madrid,La Liga,Toni Kroos,GER,MF,33.0,2124,1,8,9,1.6,32.0,290.0,29.0,35,13,34,22.0,17,5.0,144.0,8.0,91.5,76.0,62.0,23.0,327.0,5.0
8014,2024,Real Madrid,La Liga,Andriy Lunin,UKR,GK,24.0,1890,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,17.0,8.0,87.1,56.8,1.0,0.0,6.0,0.0
8015,2024,Real Madrid,La Liga,Mario Martín,ESP,MF,19.0,18,0,0,0,0.0,0.0,0.0,1.0,0,0,1,2.0,0,0.0,2.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0
8016,2024,Real Madrid,La Liga,Ferland Mendy,FRA,DF,28.0,1720,0,0,0,0.2,19.0,84.0,96.0,5,1,10,12.0,13,13.0,97.0,6.0,94.2,82.0,11.0,10.0,63.0,1.0
8017,2024,Real Madrid,La Liga,Éder Militão,BRA,DF,25.0,496,0,0,0,0.1,7.0,15.0,2.0,2,2,3,4.0,4,0.0,19.0,11.0,90.3,70.0,0.0,0.0,13.0,0.0
8018,2024,Real Madrid,La Liga,Luka Modrić,CRO,MF,37.0,1688,2,6,8,1.3,53.0,196.0,85.0,25,10,15,13.0,21,21.0,92.0,8.0,87.0,66.4,55.0,42.0,162.0,4.0
8019,2024,Real Madrid,La Liga,Álvaro Muñoz,URU,FW,19.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,2024,Real Madrid,La Liga,Nacho,ESP,DF,33.0,1746,0,1,1,0.5,13.0,55.0,9.0,5,1,10,23.0,18,2.0,82.0,27.0,92.3,66.3,5.0,3.0,47.0,1.0
8021,2024,Real Madrid,La Liga,Nicolás Paz,ARG,"MF,FW",18.0,23,0,0,0,0.1,3.0,6.0,2.0,2,0,0,2.0,1,0.0,2.0,1.0,75.0,50.0,0.0,1.0,3.0,0.0
8022,2024,Real Madrid,La Liga,Rodrygo,BRA,FW,22.0,2380,10,5,15,11.7,159.0,90.0,301.0,86,35,15,14.0,8,60.0,61.0,5.0,87.7,57.6,46.0,44.0,42.0,4.0
8023,2024,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,30.0,2709,1,0,1,1.5,17.0,88.0,1.0,19,2,15,27.0,11,1.0,124.0,49.0,89.8,59.4,5.0,11.0,90.0,2.0
8024,2024,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,"MF,DF",23.0,1987,3,1,4,1.3,28.0,111.0,15.0,27,7,23,21.0,28,6.0,99.0,51.0,90.6,72.6,11.0,13.0,154.0,4.0
8025,2024,Real Madrid,La Liga,Federico Valverde,URU,MF,25.0,2904,2,7,9,3.5,104.0,231.0,102.0,56,18,34,39.0,43,22.0,160.0,21.0,89.8,68.1,49.0,41.0,229.0,4.0
8026,2024,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,32.0,1419,3,6,9,1.2,28.0,58.0,160.0,12,7,25,27.0,12,24.0,78.0,4.0,85.7,42.5,30.0,30.0,27.0,8.0
8027,2024,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",19.0,249,0,0,0,0.4,16.0,3.0,19.0,3,0,3,6.0,1,7.0,16.0,3.0,57.6,11.1,1.0,0.0,1.0,0.0
8028,2024,Real Sociedad,La Liga,Jon Aramburu,VEN,DF,21.0,543,0,0,0,0.1,6.0,26.0,25.0,4,0,15,8.0,7,2.0,24.0,7.0,79.1,40.7,0.0,2.0,25.0,1.0
8029,2024,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,MF",21.0,1427,4,1,5,3.5,56.0,39.0,163.0,37,12,21,18.0,6,38.0,83.0,14.0,67.0,55.3,13.0,15.0,15.0,4.0
8030,2024,Real Sociedad,La Liga,Sheraldo Becker,SUR,"FW,MF",28.0,771,2,2,4,1.4,28.0,13.0,87.0,21,9,2,3.0,1,4.0,27.0,5.0,63.4,41.7,8.0,10.0,1.0,3.0
8031,2024,Real Sociedad,La Liga,Alberto Dadie,ESP,MF,21.0,28,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0.0,2.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0
8032,2024,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,29.0,812,0,1,1,0.3,4.0,31.0,2.0,7,2,7,12.0,7,2.0,38.0,29.0,85.9,60.5,7.0,0.0,22.0,0.0
8033,2024,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,27.0,408,2,1,3,1.5,5.0,4.0,13.0,8,3,7,4.0,0,3.0,18.0,16.0,53.0,20.0,1.0,1.0,4.0,0.0
8034,2024,Real Sociedad,La Liga,Javi Galán,ESP,DF,28.0,1075,0,1,1,0.1,46.0,45.0,70.0,3,1,22,24.0,14,18.0,61.0,7.0,80.1,52.0,10.0,15.0,36.0,10.0
8035,2024,Real Sociedad,La Liga,Urko González,ESP,MF,22.0,156,0,0,0,0.1,1.0,6.0,1.0,2,0,1,1.0,1,1.0,13.0,5.0,79.8,22.2,0.0,1.0,5.0,0.0
8036,2024,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",22.0,2150,7,4,11,3.5,136.0,89.0,231.0,46,21,17,21.0,11,55.0,98.0,11.0,70.9,46.6,58.0,31.0,38.0,5.0
8037,2024,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,26.0,2469,2,0,2,1.0,21.0,106.0,1.0,8,5,22,26.0,28,1.0,111.0,110.0,88.5,74.7,3.0,0.0,94.0,0.0
8038,2024,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"FW,MF",23.0,121,0,0,0,0.3,2.0,2.0,10.0,4,0,3,3.0,0,2.0,7.0,1.0,66.7,0.0,1.0,0.0,1.0,0.0
8039,2024,Real Sociedad,La Liga,Unai Marrero,ESP,GK,21.0,142,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3.0,0.0,62.2,38.5,0.0,0.0,2.0,0.0
8040,2024,Real Sociedad,La Liga,Jon Martin,ESP,DF,17.0,24,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,71.4,50.0,0.0,0.0,0.0,0.0
8041,2024,Real Sociedad,La Liga,Brais Méndez,ESP,"MF,FW",26.0,2413,5,6,11,4.2,45.0,128.0,121.0,66,15,28,23.0,12,24.0,121.0,25.0,75.7,45.9,40.0,30.0,109.0,5.0
8042,2024,Real Sociedad,La Liga,Mikel Merino,ESP,MF,27.0,2482,5,3,8,3.3,26.0,163.0,99.0,30,11,43,36.0,16,24.0,197.0,164.0,76.2,65.9,20.0,27.0,122.0,3.0
8043,2024,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,25.0,1127,0,2,2,0.3,24.0,39.0,23.0,7,2,21,16.0,9,10.0,66.0,23.0,71.8,42.9,12.0,11.0,35.0,10.0
8044,2024,Real Sociedad,La Liga,Álvaro Odriozola,ESP,DF,27.0,393,0,0,0,0.0,14.0,8.0,12.0,0,0,7,2.0,8,2.0,13.0,1.0,86.9,69.2,2.0,3.0,10.0,3.0
8045,2024,Real Sociedad,La Liga,Olasagasti,ESP,MF,22.0,360,0,0,0,0.9,8.0,13.0,12.0,9,0,13,2.0,3,7.0,36.0,6.0,73.8,41.7,6.0,3.0,10.0,0.0
8046,2024,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",26.0,2156,9,3,12,9.1,27.0,39.0,126.0,38,16,18,25.0,4,10.0,69.0,26.0,73.6,56.5,21.0,13.0,22.0,0.0
8047,2024,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,22.0,1526,1,1,2,1.1,9.0,53.0,1.0,6,3,15,17.0,10,4.0,49.0,57.0,86.9,59.0,3.0,1.0,50.0,1.0
8048,2024,Real Sociedad,La Liga,Álex Remiro,ESP,GK,28.0,3275,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,60.0,6.0,76.7,52.4,1.0,0.0,19.0,0.0
8049,2024,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,26.0,1077,3,1,4,3.6,18.0,13.0,74.0,33,10,10,9.0,0,31.0,34.0,29.0,68.2,50.0,10.0,4.0,8.0,1.0
8050,2024,Real Sociedad,La Liga,André Silva,POR,FW,27.0,729,3,0,3,3.3,5.0,7.0,44.0,15,5,2,3.0,1,6.0,22.0,12.0,81.2,100.0,5.0,1.0,5.0,0.0
8051,2024,Real Sociedad,La Liga,Alex Sola,ESP,"DF,MF",24.0,30,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0.0,1,0.0,2.0,2.0,75.0,0.0,0.0,0.0,1.0,0.0
8052,2024,Real Sociedad,La Liga,Kieran Tierney,SCO,DF,26.0,1238,0,2,2,0.2,22.0,77.0,39.0,2,0,24,22.0,10,7.0,52.0,16.0,76.3,41.3,8.0,12.0,73.0,4.0
8053,2024,Real Sociedad,La Liga,Hamari Traoré,MLI,DF,31.0,2292,0,2,2,0.5,49.0,129.0,83.0,18,2,19,27.0,24,16.0,136.0,29.0,79.8,58.4,29.0,31.0,112.0,10.0
8054,2024,Real Sociedad,La Liga,Beñat Turrientes,ESP,MF,21.0,1687,0,1,1,1.2,26.0,51.0,31.0,23,10,17,19.0,6,21.0,81.0,16.0,84.6,62.8,9.0,3.0,47.0,0.0
8055,2024,Real Sociedad,La Liga,Arsen Zakharyan,RUS,"MF,FW",20.0,1228,1,2,3,2.4,28.0,47.0,88.0,33,9,15,16.0,4,10.0,52.0,11.0,69.9,40.0,26.0,13.0,31.0,2.0
8056,2024,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,26.0,2518,0,2,2,0.8,28.0,129.0,0.0,12,0,25,28.0,32,4.0,156.0,83.0,84.5,62.5,10.0,4.0,99.0,0.0
8057,2024,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,24.0,2654,4,1,5,2.7,34.0,152.0,27.0,22,11,27,33.0,37,12.0,169.0,44.0,85.7,68.3,16.0,15.0,136.0,1.0
8058,2024,Reims,Ligue 1,Yunis Abdelhamid,MAR,DF,35.0,2781,4,0,4,3.4,36.0,137.0,9.0,21,7,35,51.0,39,8.0,149.0,61.0,84.5,56.0,8.0,3.0,129.0,0.0
8059,2024,Reims,Ligue 1,Emmanuel Agbadou,CIV,DF,26.0,2596,1,1,2,2.4,42.0,179.0,19.0,32,5,41,47.0,55,15.0,217.0,45.0,87.0,70.0,12.0,5.0,172.0,1.0
8060,2024,Reims,Ligue 1,Sergio Akieme,ESP,DF,25.0,818,2,0,2,1.4,20.0,20.0,34.0,11,2,5,9.0,10,8.0,40.0,6.0,79.1,37.8,6.0,4.0,15.0,2.0
8061,2024,Reims,Ligue 1,Valentin Atangana Edoa,FRA,MF,17.0,555,0,0,0,0.5,10.0,21.0,17.0,9,2,13,5.0,6,2.0,28.0,8.0,86.6,83.3,2.0,1.0,14.0,1.0
8062,2024,Reims,Ligue 1,Adama Bojang,GAM,FW,19.0,83,0,0,0,1.3,2.0,1.0,8.0,4,1,1,2.0,1,1.0,3.0,1.0,63.0,100.0,1.0,0.0,0.0,0.0
8063,2024,Reims,Ligue 1,Maxime Busi,BEL,"FW,DF",23.0,162,0,0,0,0.2,3.0,3.0,12.0,1,0,0,6.0,4,3.0,13.0,2.0,74.7,36.4,3.0,1.0,2.0,0.0
8064,2024,Reims,Ligue 1,Mohammed Daramy,DEN,"FW,MF",21.0,1648,4,5,9,4.6,72.0,69.0,162.0,30,10,9,5.0,4,52.0,71.0,5.0,76.1,58.6,23.0,30.0,22.0,3.0
8065,2024,Reims,Ligue 1,Thibault De Smet,BEL,DF,25.0,1831,0,0,0,0.3,23.0,104.0,66.0,4,0,35,25.0,21,5.0,87.0,17.0,80.0,49.2,14.0,14.0,80.0,4.0
8066,2024,Reims,Ligue 1,Mamadou Diakhon,FRA,"FW,MF",17.0,209,0,0,0,0.0,11.0,1.0,16.0,1,1,3,1.0,1,6.0,15.0,2.0,79.2,75.0,1.0,0.0,1.0,0.0
8067,2024,Reims,Ligue 1,Ibrahim Diakité,GUI,DF,19.0,109,0,0,0,0.0,7.0,7.0,9.0,0,0,0,3.0,2,2.0,12.0,3.0,67.1,66.7,2.0,2.0,6.0,1.0
8068,2024,Reims,Ligue 1,Oumar Diakité,CIV,FW,19.0,1585,5,1,6,7.0,29.0,28.0,107.0,35,11,12,13.0,7,25.0,57.0,23.0,78.4,33.3,15.0,8.0,16.0,0.0
8069,2024,Reims,Ligue 1,Yehvann Diouf,FRA,GK,23.0,3060,0,0,0,0.0,0.0,3.0,0.0,0,0,0,0.0,1,3.0,57.0,12.0,78.4,53.9,0.0,0.0,9.0,0.0
8070,2024,Reims,Ligue 1,Thomas Foket,BEL,DF,28.0,1833,0,1,1,0.2,24.0,65.0,84.0,3,0,17,34.0,25,7.0,97.0,16.0,80.6,60.9,11.0,10.0,52.0,7.0
8071,2024,Reims,Ligue 1,Junya Ito,JPN,"FW,MF",30.0,2714,3,7,10,4.5,123.0,139.0,287.0,46,15,15,23.0,14,54.0,115.0,18.0,65.5,43.1,80.0,58.0,82.0,26.0
8072,2024,Reims,Ligue 1,Yaya Kader Fofana,MLI,"MF,DF",19.0,32,0,0,0,0.1,1.0,3.0,1.0,3,1,3,0.0,1,2.0,5.0,1.0,57.1,0.0,0.0,0.0,0.0,0.0
8073,2024,Reims,Ligue 1,Reda Khadra,GER,"FW,MF",22.0,1368,1,3,4,1.8,35.0,40.0,110.0,23,12,10,8.0,3,28.0,66.0,1.0,74.3,51.2,22.0,19.0,21.0,9.0
8074,2024,Reims,Ligue 1,Abdoul Koné,FRA,DF,18.0,193,0,0,0,0.0,3.0,5.0,1.0,0,0,7,2.0,2,2.0,14.0,0.0,62.4,47.1,2.0,1.0,6.0,0.0
8075,2024,Reims,Ligue 1,Amadou Koné,MLI,MF,18.0,475,0,0,0,0.3,2.0,28.0,2.0,6,1,8,8.0,10,2.0,42.0,12.0,79.7,82.1,3.0,1.0,19.0,0.0
8076,2024,Reims,Ligue 1,Therence Koudou,FRA,DF,18.0,314,0,0,0,0.1,8.0,14.0,21.0,2,1,2,4.0,4,3.0,20.0,1.0,82.1,47.6,5.0,3.0,8.0,2.0
8077,2024,Reims,Ligue 1,Azor Matusiwa,NED,MF,25.0,1385,1,0,1,0.7,12.0,78.0,12.0,12,2,27,21.0,33,9.0,117.0,25.0,86.7,79.3,15.0,5.0,65.0,0.0
8078,2024,Reims,Ligue 1,Christ Mbondi,FRA,FW,18.0,2,0,0,0,0.0,0.0,0.0,1.0,0,0,1,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
8079,2024,Reims,Ligue 1,Marshall Munetsi,ZIM,MF,27.0,2173,4,3,7,6.2,19.0,67.0,81.0,44,16,39,21.0,14,10.0,110.0,42.0,70.1,56.9,12.0,11.0,42.0,3.0
8080,2024,Reims,Ligue 1,Keito Nakamura,JPN,"FW,MF",23.0,1381,4,1,5,3.2,48.0,56.0,141.0,41,12,11,15.0,6,19.0,59.0,11.0,73.0,57.8,14.0,16.0,28.0,2.0
8081,2024,Reims,Ligue 1,Joseph Okumu,KEN,DF,26.0,1743,1,0,1,1.5,15.0,94.0,3.0,11,3,28,27.0,35,7.0,144.0,41.0,82.1,64.3,0.0,2.0,108.0,1.0
8082,2024,Reims,Ligue 1,Amir Richardson,MAR,MF,21.0,1352,3,1,4,1.6,28.0,72.0,40.0,17,8,23,26.0,15,8.0,86.0,17.0,82.0,70.8,12.0,7.0,51.0,2.0
8083,2024,Reims,Ligue 1,Amine Salama,FRA,FW,23.0,313,0,0,0,0.7,10.0,7.0,33.0,6,1,0,1.0,1,10.0,14.0,3.0,65.8,40.0,5.0,1.0,7.0,1.0
8084,2024,Reims,Ligue 1,Benjamin Stambouli,FRA,MF,32.0,286,0,1,1,0.1,2.0,8.0,2.0,2,0,7,3.0,2,1.0,14.0,8.0,73.1,44.4,3.0,3.0,10.0,2.0
8085,2024,Reims,Ligue 1,Teddy Teuma,MLT,MF,29.0,2113,6,3,9,3.1,29.0,157.0,112.0,43,14,36,33.0,20,27.0,146.0,10.0,78.1,53.3,42.0,31.0,121.0,8.0
8086,2024,Reims,Ligue 1,Josh Wilson-Esbrand,ENG,"DF,MF",20.0,461,1,1,2,0.1,11.0,19.0,20.0,4,1,4,5.0,6,10.0,27.0,4.0,73.8,47.4,5.0,5.0,12.0,1.0
8087,2024,Rennes,Ligue 1,Lorenz Assignon,TOG,DF,23.0,1011,1,1,2,0.4,28.0,51.0,67.0,11,4,12,9.0,9,10.0,67.0,11.0,86.0,72.3,20.0,12.0,32.0,5.0
8088,2024,Rennes,Ligue 1,Jeanuël Belocian,FRA,DF,18.0,1448,0,1,1,0.5,16.0,60.0,37.0,3,0,22,18.0,13,5.0,69.0,10.0,88.1,78.7,6.0,3.0,57.0,1.0
8089,2024,Rennes,Ligue 1,Ludovic Blas,FRA,"FW,MF",25.0,1563,4,1,5,4.7,46.0,59.0,157.0,42,15,14,13.0,6,25.0,85.0,5.0,78.1,62.0,20.0,18.0,37.0,4.0
8090,2024,Rennes,Ligue 1,Benjamin Bourigeaud,FRA,"MF,FW",29.0,2425,9,6,15,9.9,27.0,178.0,139.0,44,10,18,31.0,22,10.0,102.0,11.0,76.4,56.3,69.0,44.0,136.0,10.0
8091,2024,Rennes,Ligue 1,Djaoui Cissé,FRA,MF,19.0,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
8092,2024,Rennes,Ligue 1,Jeremy Doku,BEL,FW,21.0,111,1,0,1,0.6,11.0,5.0,19.0,6,4,2,0.0,0,9.0,7.0,0.0,87.8,100.0,3.0,3.0,0.0,1.0
8093,2024,Rennes,Ligue 1,Désiré Doué,FRA,"MF,FW",18.0,1626,4,4,8,2.4,78.0,121.0,172.0,34,13,18,30.0,14,64.0,96.0,6.0,73.9,59.4,31.0,45.0,64.0,8.0
8094,2024,Rennes,Ligue 1,Guela Doué,CIV,DF,20.0,1234,0,2,2,0.5,41.0,53.0,85.0,15,3,21,12.0,15,20.0,78.0,18.0,75.0,55.0,17.0,13.0,47.0,6.0
8095,2024,Rennes,Ligue 1,Amine Gouiri,ALG,"FW,MF",23.0,2067,7,3,10,7.4,59.0,82.0,185.0,78,26,10,18.0,14,46.0,75.0,15.0,81.8,75.0,21.0,32.0,42.0,0.0
8096,2024,Rennes,Ligue 1,Jérémy Jacquet,FRA,MF,18.0,5,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0.0,1,0.0,3.0,0.0,83.3,100.0,0.0,0.0,0.0,0.0
8097,2024,Rennes,Ligue 1,Arnaud Kalimuendo,FRA,FW,21.0,2139,10,1,11,9.0,27.0,37.0,181.0,59,22,4,13.0,4,17.0,45.0,6.0,80.7,92.3,28.0,12.0,31.0,1.0
8098,2024,Rennes,Ligue 1,Mathis Lambourde,FRA,FW,17.0,10,0,0,0,0.0,1.0,0.0,2.0,0,0,0,1.0,0,0.0,3.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0
8099,2024,Rennes,Ligue 1,Enzo Le Fée,FRA,MF,23.0,1527,0,1,1,0.5,45.0,124.0,58.0,12,0,35,17.0,19,29.0,127.0,11.0,86.0,71.3,28.0,26.0,112.0,2.0
8100,2024,Rennes,Ligue 1,Lovro Majer,CRO,MF,25.0,16,0,0,0,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1.0,2.0,0.0,87.5,100.0,2.0,0.0,1.0,0.0
8101,2024,Rennes,Ligue 1,Steve Mandanda,FRA,GK,38.0,3060,0,0,0,0.0,0.0,2.0,0.0,0,0,0,0.0,0,1.0,37.0,9.0,73.2,43.3,0.0,0.0,8.0,0.0
8102,2024,Rennes,Ligue 1,Nemanja Matić,SRB,MF,34.0,1027,0,0,0,0.3,14.0,83.0,8.0,5,1,10,15.0,27,16.0,106.0,19.0,86.4,76.0,12.0,8.0,88.0,2.0
8103,2024,Rennes,Ligue 1,Azor Matusiwa,NED,MF,25.0,794,0,1,1,0.3,3.0,64.0,12.0,6,1,3,9.0,11,2.0,38.0,13.0,87.7,87.0,10.0,5.0,61.0,1.0
8104,2024,Rennes,Ligue 1,Birger Meling,NOR,DF,28.0,16,0,0,0,0.2,0.0,0.0,0.0,1,1,1,1.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
8105,2024,Rennes,Ligue 1,Mahamadou Nagida,CMR,DF,18.0,106,0,0,0,0.1,5.0,2.0,11.0,3,2,1,2.0,4,3.0,8.0,2.0,72.3,62.5,3.0,3.0,2.0,3.0
8106,2024,Rennes,Ligue 1,Warmed Omari,FRA,DF,23.0,2071,1,0,1,0.7,22.0,123.0,1.0,4,1,19,30.0,33,6.0,114.0,50.0,90.0,85.7,5.0,4.0,100.0,0.0
8107,2024,Rennes,Ligue 1,Fabian Rieder,SUI,MF,21.0,365,1,0,1,0.3,10.0,41.0,18.0,5,2,7,3.0,5,2.0,24.0,6.0,79.7,55.2,4.0,6.0,25.0,1.0
8108,2024,Rennes,Ligue 1,Ibrahim Salah,MAR,"FW,MF",21.0,524,4,1,5,3.1,15.0,18.0,61.0,17,9,7,4.0,10,11.0,38.0,4.0,76.3,52.2,5.0,7.0,11.0,2.0
8109,2024,Rennes,Ligue 1,Baptiste Santamaria,FRA,MF,28.0,1926,0,1,1,1.9,13.0,134.0,36.0,28,9,33,15.0,34,14.0,125.0,38.0,87.4,80.7,13.0,15.0,104.0,0.0
8110,2024,Rennes,Ligue 1,Alidu Seidu,GHA,DF,23.0,593,0,0,0,0.2,14.0,23.0,24.0,2,0,9,11.0,10,6.0,33.0,7.0,85.4,53.1,3.0,4.0,17.0,0.0
